"","GEOID","var","var_type","value"
"2734","13059002200","Ind_prof_p","est",10.79
"2735","13059002200","Ind_pubad_p","est",3.47
"2736","13059002200","Ind_retail_p","est",6.7
"2737","13059002200","Ind_trans_p","est",1.86
"2738","13059002200","Ind_whlsl_p","est",0.62
"2739","13059002200","Inet_any_p","est",95.8
"2740","13059002200","Inet_broad_p","est",84.02
"2741","13059002200","Pov_Ov65_p","est",6.68
"2742","13059002200","Pov_Und18_p","est",16.56
"2743","13059002200","Rce_AI_p","est",0
"2744","13059002200","Rce_AsnNH_p","est",8.67
"2745","13059002200","Rce_BlkNH_p","est",3.07
"2746","13059002200","Rce_Hisp_p","est",4.08
"2747","13059002200","Rce_HPI_p","est",0
"2748","13059002200","Rce_OthNH_p","est",0.58
"2749","13059002200","Rce_WhtNH_p","est",83.4
"2750","13059002200","Rent30_p","est",47.77
"2751","13059002200","Sch_grad_p","est",7.22
"2752","13059002200","Sch_Kpre_p","est",3.75
"2753","13059002200","Sch_ugrad_p","est",22.69
"2754","13059002200","Trn_car_p","est",70.21
"2755","13059002200","Trn_carpool_p","est",4.33
"2756","13059002200","Trn_home_p","est",14.58
"2757","13059002200","Trn_noveh_p","est",0
"2758","13059002200","Trn_pub_p","est",5.35
"2759","13059002200","Trn_taxi_p","est",1.27
"2760","13059002200","Trn_walk_p","est",4.26
"2761","13059030101","Age05_p","est",0
"2762","13059030101","Age18_24_p","est",82.38
"2763","13059030101","AgeO65_p","est",4.72
"2764","13059030101","AgeU18_p","est",5.23
"2765","13059030101","Ed_ba_p","est",43.68
"2766","13059030101","Ed_hsgrad_p","est",30.22
"2767","13059030101","Ed_lesshs_p","est",10.44
"2768","13059030101","Ed_ma_p","est",0
"2769","13059030101","Ed_prof_doc_p","est",0
"2770","13059030101","Ed_somecol_p","est",15.66
"2771","13059030101","Empl_labor_p","est",37.98
"2772","13059030101","Empl_unemp_p","est",0
"2773","13059030101","HInsur_FBNat_p","est",4.43
"2774","13059030101","HInsur_FBNC_p","est",0.5
"2775","13059030101","HInsur_Nat_p","est",87.06
"2776","13059030101","HousOwn_p","est",0.97
"2777","13059030101","HousRent_p","est",99.03
"2778","13059030101","Inc_10K_p","est",43.76
"2779","13059030101","Inc_200K_p","est",0
"2780","13059030101","Inc100K_149K_p","est",0
"2781","13059030101","Inc10K_24K_p","est",35.71
"2782","13059030101","Inc150K_199K_p","est",0
"2783","13059030101","Inc25K_49K_p","est",16.7
"2784","13059030101","Inc50K_74K_p","est",3.82
"2785","13059030101","Inc75K_99K_p","est",0
"2786","13059030101","Ind_ag_p","est",0
"2787","13059030101","Ind_arts_p","est",26.13
"2788","13059030101","Ind_const_p","est",0
"2789","13059030101","Ind_edhlth_p","est",25.1
"2790","13059030101","Ind_finan_p","est",0
"2791","13059030101","Ind_info_p","est",2.05
"2792","13059030101","Ind_manf_p","est",1.84
"2793","13059030101","Ind_other_p","est",14.86
"2794","13059030101","Ind_prof_p","est",9.43
"2795","13059030101","Ind_pubad_p","est",5.74
"2796","13059030101","Ind_retail_p","est",8.5
"2797","13059030101","Ind_trans_p","est",4.51
"2798","13059030101","Ind_whlsl_p","est",1.84
"2799","13059030101","Inet_any_p","est",80.28
"2800","13059030101","Inet_broad_p","est",72.03
"2801","13059030101","Pov_Ov65_p","est",4.72
"2802","13059030101","Pov_Und18_p","est",5.23
"2803","13059030101","Rce_AI_p","est",0
"2804","13059030101","Rce_AsnNH_p","est",3.5
"2805","13059030101","Rce_BlkNH_p","est",3.28
"2806","13059030101","Rce_Hisp_p","est",6.92
"2807","13059030101","Rce_HPI_p","est",0
"2808","13059030101","Rce_OthNH_p","est",0
"2809","13059030101","Rce_WhtNH_p","est",83.71
"2810","13059030101","Rent30_p","est",74.04
"2811","13059030101","Sch_grad_p","est",9.44
"2812","13059030101","Sch_Kpre_p","est",0
"2813","13059030101","Sch_ugrad_p","est",73.37
"2814","13059030101","Trn_car_p","est",83.56
"2815","13059030101","Trn_carpool_p","est",0
"2816","13059030101","Trn_home_p","est",1.9
"2817","13059030101","Trn_noveh_p","est",0
"2818","13059030101","Trn_pub_p","est",1.16
"2819","13059030101","Trn_taxi_p","est",7.48
"2820","13059030101","Trn_walk_p","est",5.9
"2821","13059030102","Age05_p","est",5.29
"2822","13059030102","Age18_24_p","est",28.51
"2823","13059030102","AgeO65_p","est",8.57
"2824","13059030102","AgeU18_p","est",12.28
"2825","13059030102","Ed_ba_p","est",32.35
"2826","13059030102","Ed_hsgrad_p","est",26.27
"2827","13059030102","Ed_lesshs_p","est",7.05
"2828","13059030102","Ed_ma_p","est",3.73
"2829","13059030102","Ed_prof_doc_p","est",2.29
"2830","13059030102","Ed_somecol_p","est",28.31
"2831","13059030102","Empl_labor_p","est",72.77
"2832","13059030102","Empl_unemp_p","est",6.1
"2833","13059030102","HInsur_FBNat_p","est",0.25
"2834","13059030102","HInsur_FBNC_p","est",1.17
"2835","13059030102","HInsur_Nat_p","est",81.4
"2836","13059030102","HousOwn_p","est",23.55
"2837","13059030102","HousRent_p","est",76.45
"2838","13059030102","Inc_10K_p","est",22.14
"2839","13059030102","Inc_200K_p","est",0
"2840","13059030102","Inc100K_149K_p","est",7.79
"2841","13059030102","Inc10K_24K_p","est",26.79
"2842","13059030102","Inc150K_199K_p","est",0
"2843","13059030102","Inc25K_49K_p","est",21.53
"2844","13059030102","Inc50K_74K_p","est",21.76
"2845","13059030102","Inc75K_99K_p","est",0
"2846","13059030102","Ind_ag_p","est",0.45
"2847","13059030102","Ind_arts_p","est",11.41
"2848","13059030102","Ind_const_p","est",0.9
"2849","13059030102","Ind_edhlth_p","est",29.28
"2850","13059030102","Ind_finan_p","est",11.79
"2851","13059030102","Ind_info_p","est",0
"2852","13059030102","Ind_manf_p","est",10.66
"2853","13059030102","Ind_other_p","est",5.78
"2854","13059030102","Ind_prof_p","est",11.49
"2855","13059030102","Ind_pubad_p","est",11.56
"2856","13059030102","Ind_retail_p","est",4.8
"2857","13059030102","Ind_trans_p","est",1.88
"2858","13059030102","Ind_whlsl_p","est",0
"2859","13059030102","Inet_any_p","est",75.73
"2860","13059030102","Inet_broad_p","est",72.21
"2861","13059030102","Pov_Ov65_p","est",8.57
"2862","13059030102","Pov_Und18_p","est",12.28
"2863","13059030102","Rce_AI_p","est",0
"2864","13059030102","Rce_AsnNH_p","est",4.66
"2865","13059030102","Rce_BlkNH_p","est",54.02
"2866","13059030102","Rce_Hisp_p","est",3.87
"2867","13059030102","Rce_HPI_p","est",0
"2868","13059030102","Rce_OthNH_p","est",0
"2869","13059030102","Rce_WhtNH_p","est",37.45
"2870","13059030102","Rent30_p","est",54.57
"2871","13059030102","Sch_grad_p","est",13.07
"2872","13059030102","Sch_Kpre_p","est",0
"2873","13059030102","Sch_ugrad_p","est",16.17
"2874","13059030102","Trn_car_p","est",72.28
"2875","13059030102","Trn_carpool_p","est",0
"2876","13059030102","Trn_home_p","est",4.09
"2877","13059030102","Trn_noveh_p","est",27.16
"2878","13059030102","Trn_pub_p","est",17.63
"2879","13059030102","Trn_taxi_p","est",1.36
"2880","13059030102","Trn_walk_p","est",4.65
"2881","13059030200","Age05_p","est",4.96
"2882","13059030200","Age18_24_p","est",19.69
"2883","13059030200","AgeO65_p","est",12.34
"2884","13059030200","AgeU18_p","est",22.62
"2885","13059030200","Ed_ba_p","est",18.93
"2886","13059030200","Ed_hsgrad_p","est",26.5
"2887","13059030200","Ed_lesshs_p","est",25.15
"2888","13059030200","Ed_ma_p","est",5.74
"2889","13059030200","Ed_prof_doc_p","est",2.38
"2890","13059030200","Ed_somecol_p","est",21.31
"2891","13059030200","Empl_labor_p","est",72.65
"2892","13059030200","Empl_unemp_p","est",5.74
"2893","13059030200","HInsur_FBNat_p","est",0.61
"2894","13059030200","HInsur_FBNC_p","est",0.78
"2895","13059030200","HInsur_Nat_p","est",84.02
"2896","13059030200","HousOwn_p","est",29.1
"2897","13059030200","HousRent_p","est",70.9
"2898","13059030200","Inc_10K_p","est",16.38
"2899","13059030200","Inc_200K_p","est",1.38
"2900","13059030200","Inc100K_149K_p","est",1.52
"2901","13059030200","Inc10K_24K_p","est",38.51
"2902","13059030200","Inc150K_199K_p","est",0
"2903","13059030200","Inc25K_49K_p","est",28.47
"2904","13059030200","Inc50K_74K_p","est",10.44
"2905","13059030200","Inc75K_99K_p","est",3.3
"2906","13059030200","Ind_ag_p","est",0
"2907","13059030200","Ind_arts_p","est",15.38
"2908","13059030200","Ind_const_p","est",1.66
"2909","13059030200","Ind_edhlth_p","est",30.76
"2910","13059030200","Ind_finan_p","est",1.85
"2911","13059030200","Ind_info_p","est",2.04
"2912","13059030200","Ind_manf_p","est",11.83
"2913","13059030200","Ind_other_p","est",8.14
"2914","13059030200","Ind_prof_p","est",14.48
"2915","13059030200","Ind_pubad_p","est",0.43
"2916","13059030200","Ind_retail_p","est",5.82
"2917","13059030200","Ind_trans_p","est",6.58
"2918","13059030200","Ind_whlsl_p","est",1.04
"2919","13059030200","Inet_any_p","est",68.14
"2920","13059030200","Inet_broad_p","est",56.45
"2921","13059030200","Pov_Ov65_p","est",12.34
"2922","13059030200","Pov_Und18_p","est",22.62
"2923","13059030200","Rce_AI_p","est",0
"2924","13059030200","Rce_AsnNH_p","est",2.08
"2925","13059030200","Rce_BlkNH_p","est",62.5
"2926","13059030200","Rce_Hisp_p","est",1.19
"2927","13059030200","Rce_HPI_p","est",0
"2928","13059030200","Rce_OthNH_p","est",0.17
"2929","13059030200","Rce_WhtNH_p","est",31.55
"2930","13059030200","Rent30_p","est",51.22
"2931","13059030200","Sch_grad_p","est",7.63
"2932","13059030200","Sch_Kpre_p","est",1.33
"2933","13059030200","Sch_ugrad_p","est",11.54
"2934","13059030200","Trn_car_p","est",60.27
"2935","13059030200","Trn_carpool_p","est",7.74
"2936","13059030200","Trn_home_p","est",3.21
"2937","13059030200","Trn_noveh_p","est",26.44
"2938","13059030200","Trn_pub_p","est",0.83
"2939","13059030200","Trn_taxi_p","est",6.13
"2940","13059030200","Trn_walk_p","est",21.81
"2941","13059130300","Age05_p","est",4.08
"2942","13059130300","Age18_24_p","est",9.42
"2943","13059130300","AgeO65_p","est",10.08
"2944","13059130300","AgeU18_p","est",31.5
"2945","13059130300","Ed_ba_p","est",7.82
"2946","13059130300","Ed_hsgrad_p","est",31.98
"2947","13059130300","Ed_lesshs_p","est",22.31
"2948","13059130300","Ed_ma_p","est",15.85
"2949","13059130300","Ed_prof_doc_p","est",2.58
"2950","13059130300","Ed_somecol_p","est",19.46
"2951","13059130300","Empl_labor_p","est",79.51
"2952","13059130300","Empl_unemp_p","est",7.44
"2953","13059130300","HInsur_FBNat_p","est",2.26
"2954","13059130300","HInsur_FBNC_p","est",1.12
"2955","13059130300","HInsur_Nat_p","est",66.43
"2956","13059130300","HousOwn_p","est",59.26
"2957","13059130300","HousRent_p","est",40.74
"2958","13059130300","Inc_10K_p","est",5.5
"2959","13059130300","Inc_200K_p","est",2.91
"2960","13059130300","Inc100K_149K_p","est",7.59
"2961","13059130300","Inc10K_24K_p","est",22.99
"2962","13059130300","Inc150K_199K_p","est",6.71
"2963","13059130300","Inc25K_49K_p","est",32.19
"2964","13059130300","Inc50K_74K_p","est",11.89
"2965","13059130300","Inc75K_99K_p","est",10.22
"2966","13059130300","Ind_ag_p","est",0.75
"2967","13059130300","Ind_arts_p","est",11.58
"2968","13059130300","Ind_const_p","est",6.63
"2969","13059130300","Ind_edhlth_p","est",21.91
"2970","13059130300","Ind_finan_p","est",1.57
"2971","13059130300","Ind_info_p","est",0.61
"2972","13059130300","Ind_manf_p","est",22.44
"2973","13059130300","Ind_other_p","est",6.16
"2974","13059130300","Ind_prof_p","est",8.87
"2975","13059130300","Ind_pubad_p","est",3.88
"2976","13059130300","Ind_retail_p","est",10.33
"2977","13059130300","Ind_trans_p","est",4.56
"2978","13059130300","Ind_whlsl_p","est",0.71
"2979","13059130300","Inet_any_p","est",85.75
"2980","13059130300","Inet_broad_p","est",73.96
"2981","13059130300","Pov_Ov65_p","est",8.7
"2982","13059130300","Pov_Und18_p","est",30.72
"2983","13059130300","Rce_AI_p","est",0
"2984","13059130300","Rce_AsnNH_p","est",0
"2985","13059130300","Rce_BlkNH_p","est",36.48
"2986","13059130300","Rce_Hisp_p","est",37.79
"2987","13059130300","Rce_HPI_p","est",0
"2988","13059130300","Rce_OthNH_p","est",0
"2989","13059130300","Rce_WhtNH_p","est",22.53
"2990","13059130300","Rent30_p","est",64.42
"2991","13059130300","Sch_grad_p","est",2.51
"2992","13059130300","Sch_Kpre_p","est",3.93
"2993","13059130300","Sch_ugrad_p","est",2.51
"2994","13059130300","Trn_car_p","est",80.12
"2995","13059130300","Trn_carpool_p","est",10.27
"2996","13059130300","Trn_home_p","est",7.3
"2997","13059130300","Trn_noveh_p","est",4.84
"2998","13059130300","Trn_pub_p","est",1.32
"2999","13059130300","Trn_taxi_p","est",0
"3000","13059130300","Trn_walk_p","est",0.99
"3001","13059130400","Age05_p","est",6.15
"3002","13059130400","Age18_24_p","est",2.95
"3003","13059130400","AgeO65_p","est",12.73
"3004","13059130400","AgeU18_p","est",27.99
"3005","13059130400","Ed_ba_p","est",17.28
"3006","13059130400","Ed_hsgrad_p","est",24.31
"3007","13059130400","Ed_lesshs_p","est",10.78
"3008","13059130400","Ed_ma_p","est",14.49
"3009","13059130400","Ed_prof_doc_p","est",4.09
"3010","13059130400","Ed_somecol_p","est",29.05
"3011","13059130400","Empl_labor_p","est",67.24
"3012","13059130400","Empl_unemp_p","est",2.92
"3013","13059130400","HInsur_FBNat_p","est",4.02
"3014","13059130400","HInsur_FBNC_p","est",7.82
"3015","13059130400","HInsur_Nat_p","est",79.67
"3016","13059130400","HousOwn_p","est",68.59
"3017","13059130400","HousRent_p","est",31.41
"3018","13059130400","Inc_10K_p","est",7.45
"3019","13059130400","Inc_200K_p","est",3.36
"3020","13059130400","Inc100K_149K_p","est",21.7
"3021","13059130400","Inc10K_24K_p","est",8.76
"3022","13059130400","Inc150K_199K_p","est",2.95
"3023","13059130400","Inc25K_49K_p","est",26.82
"3024","13059130400","Inc50K_74K_p","est",17.44
"3025","13059130400","Inc75K_99K_p","est",11.51
"3026","13059130400","Ind_ag_p","est",0.66
"3027","13059130400","Ind_arts_p","est",6.31
"3028","13059130400","Ind_const_p","est",8.36
"3029","13059130400","Ind_edhlth_p","est",40.4
"3030","13059130400","Ind_finan_p","est",6.9
"3031","13059130400","Ind_info_p","est",0
"3032","13059130400","Ind_manf_p","est",6.93
"3033","13059130400","Ind_other_p","est",4.01
"3034","13059130400","Ind_prof_p","est",7.37
"3035","13059130400","Ind_pubad_p","est",4.31
"3036","13059130400","Ind_retail_p","est",11.35
"3037","13059130400","Ind_trans_p","est",1.42
"3038","13059130400","Ind_whlsl_p","est",1.97
"3039","13059130400","Inet_any_p","est",88.86
"3040","13059130400","Inet_broad_p","est",68.35
"3041","13059130400","Pov_Ov65_p","est",12.73
"3042","13059130400","Pov_Und18_p","est",27.07
"3043","13059130400","Rce_AI_p","est",0
"3044","13059130400","Rce_AsnNH_p","est",2.44
"3045","13059130400","Rce_BlkNH_p","est",28.67
"3046","13059130400","Rce_Hisp_p","est",16.84
"3047","13059130400","Rce_HPI_p","est",0
"3048","13059130400","Rce_OthNH_p","est",0.68
"3049","13059130400","Rce_WhtNH_p","est",47.72
"3050","13059130400","Rent30_p","est",47.16
"3051","13059130400","Sch_grad_p","est",2.62
"3052","13059130400","Sch_Kpre_p","est",2.03
"3053","13059130400","Sch_ugrad_p","est",4.33
"3054","13059130400","Trn_car_p","est",87.77
"3055","13059130400","Trn_carpool_p","est",6.13
"3056","13059130400","Trn_home_p","est",5.54
"3057","13059130400","Trn_noveh_p","est",4.54
"3058","13059130400","Trn_pub_p","est",0.55
"3059","13059130400","Trn_taxi_p","est",0
"3060","13059130400","Trn_walk_p","est",0
"3061","13059130500","Age05_p","est",4.47
"3062","13059130500","Age18_24_p","est",2.68
"3063","13059130500","AgeO65_p","est",13.42
"3064","13059130500","AgeU18_p","est",30.54
"3065","13059130500","Ed_ba_p","est",17.93
"3066","13059130500","Ed_hsgrad_p","est",17.69
"3067","13059130500","Ed_lesshs_p","est",11.71
"3068","13059130500","Ed_ma_p","est",22.48
"3069","13059130500","Ed_prof_doc_p","est",5.29
"3070","13059130500","Ed_somecol_p","est",24.9
"3071","13059130500","Empl_labor_p","est",77.68
"3072","13059130500","Empl_unemp_p","est",1.28
"3073","13059130500","HInsur_FBNat_p","est",2.97
"3074","13059130500","HInsur_FBNC_p","est",0.1
"3075","13059130500","HInsur_Nat_p","est",78.71
"3076","13059130500","HousOwn_p","est",71.39
"3077","13059130500","HousRent_p","est",28.61
"3078","13059130500","Inc_10K_p","est",5.74
"3079","13059130500","Inc_200K_p","est",8.81
"3080","13059130500","Inc100K_149K_p","est",13.22
"3081","13059130500","Inc10K_24K_p","est",8.31
"3082","13059130500","Inc150K_199K_p","est",6.32
"3083","13059130500","Inc25K_49K_p","est",18.2
"3084","13059130500","Inc50K_74K_p","est",32.5
"3085","13059130500","Inc75K_99K_p","est",6.9
"3086","13059130500","Ind_ag_p","est",0
"3087","13059130500","Ind_arts_p","est",6.17
"3088","13059130500","Ind_const_p","est",2.44
"3089","13059130500","Ind_edhlth_p","est",36.94
"3090","13059130500","Ind_finan_p","est",0.86
"3091","13059130500","Ind_info_p","est",1.51
"3092","13059130500","Ind_manf_p","est",15.06
"3093","13059130500","Ind_other_p","est",4.23
"3094","13059130500","Ind_prof_p","est",7.68
"3095","13059130500","Ind_pubad_p","est",7.53
"3096","13059130500","Ind_retail_p","est",11.33
"3097","13059130500","Ind_trans_p","est",1.79
"3098","13059130500","Ind_whlsl_p","est",4.45
"3099","13059130500","Inet_any_p","est",90.77
"3100","13059130500","Inet_broad_p","est",73.65
"3101","13059130500","Pov_Ov65_p","est",13.42
"3102","13059130500","Pov_Und18_p","est",30.54
"3103","13059130500","Rce_AI_p","est",0
"3104","13059130500","Rce_AsnNH_p","est",0.88
"3105","13059130500","Rce_BlkNH_p","est",38.96
"3106","13059130500","Rce_Hisp_p","est",13.91
"3107","13059130500","Rce_HPI_p","est",0.62
"3108","13059130500","Rce_OthNH_p","est",0
"3109","13059130500","Rce_WhtNH_p","est",44.84
"3110","13059130500","Rent30_p","est",32.19
"3111","13059130500","Sch_grad_p","est",0.17
"3112","13059130500","Sch_Kpre_p","est",2
"3113","13059130500","Sch_ugrad_p","est",3.13
"3114","13059130500","Trn_car_p","est",67.91
"3115","13059130500","Trn_carpool_p","est",9.33
"3116","13059130500","Trn_home_p","est",20.1
"3117","13059130500","Trn_noveh_p","est",0
"3118","13059130500","Trn_pub_p","est",0
"3119","13059130500","Trn_taxi_p","est",0.86
"3120","13059130500","Trn_walk_p","est",1.79
"3121","13059130601","Age05_p","est",7.72
"3122","13059130601","Age18_24_p","est",10.6
"3123","13059130601","AgeO65_p","est",10.37
"3124","13059130601","AgeU18_p","est",23.95
"3125","13059130601","Ed_ba_p","est",23.37
"3126","13059130601","Ed_hsgrad_p","est",18.27
"3127","13059130601","Ed_lesshs_p","est",20.49
"3128","13059130601","Ed_ma_p","est",14.43
"3129","13059130601","Ed_prof_doc_p","est",1.1
