"","GEOID","NAME","variable","estimate","moe","source"
"993","13059150600","Census Tract 1506, Clarke County, Georgia","B16010_002",162,78,"American Community Survey, 5 year sample, 2016-2020"
"994","13059150600","Census Tract 1506, Clarke County, Georgia","B16010_015",566,206,"American Community Survey, 5 year sample, 2016-2020"
"995","13059150600","Census Tract 1506, Clarke County, Georgia","B16010_028",683,218,"American Community Survey, 5 year sample, 2016-2020"
"996","13059150600","Census Tract 1506, Clarke County, Georgia","B17020_001",3708,406,"American Community Survey, 5 year sample, 2016-2020"
"997","13059150600","Census Tract 1506, Clarke County, Georgia","B17020_002",1074,325,"American Community Survey, 5 year sample, 2016-2020"
"998","13059150600","Census Tract 1506, Clarke County, Georgia","B19001_001",1992,204,"American Community Survey, 5 year sample, 2016-2020"
"999","13059150600","Census Tract 1506, Clarke County, Georgia","B19001_002",289,143,"American Community Survey, 5 year sample, 2016-2020"
"1000","13059150600","Census Tract 1506, Clarke County, Georgia","B19001_003",143,70,"American Community Survey, 5 year sample, 2016-2020"
"1001","13059150600","Census Tract 1506, Clarke County, Georgia","B19001_004",126,59,"American Community Survey, 5 year sample, 2016-2020"
"1002","13059150600","Census Tract 1506, Clarke County, Georgia","B19001_005",185,109,"American Community Survey, 5 year sample, 2016-2020"
"1003","13059150600","Census Tract 1506, Clarke County, Georgia","B19001_006",55,46,"American Community Survey, 5 year sample, 2016-2020"
"1004","13059150600","Census Tract 1506, Clarke County, Georgia","B19001_007",224,108,"American Community Survey, 5 year sample, 2016-2020"
"1005","13059150600","Census Tract 1506, Clarke County, Georgia","B19001_008",110,54,"American Community Survey, 5 year sample, 2016-2020"
"1006","13059150600","Census Tract 1506, Clarke County, Georgia","B19001_009",111,73,"American Community Survey, 5 year sample, 2016-2020"
"1007","13059150600","Census Tract 1506, Clarke County, Georgia","B19001_010",105,80,"American Community Survey, 5 year sample, 2016-2020"
"1008","13059150600","Census Tract 1506, Clarke County, Georgia","B19001_011",248,115,"American Community Survey, 5 year sample, 2016-2020"
"1009","13059150600","Census Tract 1506, Clarke County, Georgia","B19001_012",73,51,"American Community Survey, 5 year sample, 2016-2020"
"1010","13059150600","Census Tract 1506, Clarke County, Georgia","B19001_013",185,128,"American Community Survey, 5 year sample, 2016-2020"
"1011","13059150600","Census Tract 1506, Clarke County, Georgia","B19001_014",62,50,"American Community Survey, 5 year sample, 2016-2020"
"1012","13059150600","Census Tract 1506, Clarke County, Georgia","B19001_015",35,27,"American Community Survey, 5 year sample, 2016-2020"
"1013","13059150600","Census Tract 1506, Clarke County, Georgia","B19001_016",30,32,"American Community Survey, 5 year sample, 2016-2020"
"1014","13059150600","Census Tract 1506, Clarke County, Georgia","B19001_017",11,20,"American Community Survey, 5 year sample, 2016-2020"
"1015","13059150600","Census Tract 1506, Clarke County, Georgia","B25001_001",2101,199,"American Community Survey, 5 year sample, 2016-2020"
"1016","13059150600","Census Tract 1506, Clarke County, Georgia","B25008_001",3708,406,"American Community Survey, 5 year sample, 2016-2020"
"1017","13059150600","Census Tract 1506, Clarke County, Georgia","B25008_002",564,189,"American Community Survey, 5 year sample, 2016-2020"
"1018","13059150600","Census Tract 1506, Clarke County, Georgia","B25008_003",3144,395,"American Community Survey, 5 year sample, 2016-2020"
"1019","13059150600","Census Tract 1506, Clarke County, Georgia","B25070_001",1656,209,"American Community Survey, 5 year sample, 2016-2020"
"1020","13059150600","Census Tract 1506, Clarke County, Georgia","B25070_007",107,57,"American Community Survey, 5 year sample, 2016-2020"
"1021","13059150600","Census Tract 1506, Clarke County, Georgia","B25070_008",62,49,"American Community Survey, 5 year sample, 2016-2020"
"1022","13059150600","Census Tract 1506, Clarke County, Georgia","B25070_009",124,88,"American Community Survey, 5 year sample, 2016-2020"
"1023","13059150600","Census Tract 1506, Clarke County, Georgia","B25070_010",415,172,"American Community Survey, 5 year sample, 2016-2020"
"1024","13059150600","Census Tract 1506, Clarke County, Georgia","B27003_009",470,155,"American Community Survey, 5 year sample, 2016-2020"
"1025","13059150600","Census Tract 1506, Clarke County, Georgia","B27003_037",633,177,"American Community Survey, 5 year sample, 2016-2020"
"1026","13059150600","Census Tract 1506, Clarke County, Georgia","B27020_003",3060,395,"American Community Survey, 5 year sample, 2016-2020"
"1027","13059150600","Census Tract 1506, Clarke County, Georgia","B27020_009",47,54,"American Community Survey, 5 year sample, 2016-2020"
"1028","13059150600","Census Tract 1506, Clarke County, Georgia","B27020_014",45,51,"American Community Survey, 5 year sample, 2016-2020"
"1029","13059150600","Census Tract 1506, Clarke County, Georgia","B28011_001",1992,204,"American Community Survey, 5 year sample, 2016-2020"
"1030","13059150600","Census Tract 1506, Clarke County, Georgia","B28011_002",1748,200,"American Community Survey, 5 year sample, 2016-2020"
"1031","13059150600","Census Tract 1506, Clarke County, Georgia","B28011_004",1522,202,"American Community Survey, 5 year sample, 2016-2020"
"1032","13059150600","Census Tract 1506, Clarke County, Georgia","C18120_001",2989,365,"American Community Survey, 5 year sample, 2016-2020"
"1033","13059150600","Census Tract 1506, Clarke County, Georgia","C18120_002",2240,374,"American Community Survey, 5 year sample, 2016-2020"
"1034","13059150600","Census Tract 1506, Clarke County, Georgia","C18120_006",108,98,"American Community Survey, 5 year sample, 2016-2020"
"1035","13059150600","Census Tract 1506, Clarke County, Georgia","C18130_002",323,132,"American Community Survey, 5 year sample, 2016-2020"
"1036","13059150600","Census Tract 1506, Clarke County, Georgia","C18130_016",366,114,"American Community Survey, 5 year sample, 2016-2020"
"1037","13059150600","Census Tract 1506, Clarke County, Georgia","C24070_001",2189,379,"American Community Survey, 5 year sample, 2016-2020"
"1038","13059150600","Census Tract 1506, Clarke County, Georgia","C24070_002",30,29,"American Community Survey, 5 year sample, 2016-2020"
"1039","13059150600","Census Tract 1506, Clarke County, Georgia","C24070_003",94,78,"American Community Survey, 5 year sample, 2016-2020"
"1040","13059150600","Census Tract 1506, Clarke County, Georgia","C24070_004",100,133,"American Community Survey, 5 year sample, 2016-2020"
"1041","13059150600","Census Tract 1506, Clarke County, Georgia","C24070_005",92,83,"American Community Survey, 5 year sample, 2016-2020"
"1042","13059150600","Census Tract 1506, Clarke County, Georgia","C24070_006",384,154,"American Community Survey, 5 year sample, 2016-2020"
"1043","13059150600","Census Tract 1506, Clarke County, Georgia","C24070_007",108,95,"American Community Survey, 5 year sample, 2016-2020"
"1044","13059150600","Census Tract 1506, Clarke County, Georgia","C24070_008",0,14,"American Community Survey, 5 year sample, 2016-2020"
"1045","13059150600","Census Tract 1506, Clarke County, Georgia","C24070_009",23,25,"American Community Survey, 5 year sample, 2016-2020"
"1046","13059150600","Census Tract 1506, Clarke County, Georgia","C24070_010",273,99,"American Community Survey, 5 year sample, 2016-2020"
"1047","13059150600","Census Tract 1506, Clarke County, Georgia","C24070_011",535,201,"American Community Survey, 5 year sample, 2016-2020"
"1048","13059150600","Census Tract 1506, Clarke County, Georgia","C24070_012",366,138,"American Community Survey, 5 year sample, 2016-2020"
"1049","13059150600","Census Tract 1506, Clarke County, Georgia","C24070_013",116,68,"American Community Survey, 5 year sample, 2016-2020"
"1050","13059150600","Census Tract 1506, Clarke County, Georgia","C24070_014",68,62,"American Community Survey, 5 year sample, 2016-2020"
"1051","13059001900","Census Tract 19, Clarke County, Georgia","B01001_003",109,77,"American Community Survey, 5 year sample, 2016-2020"
"1052","13059001900","Census Tract 19, Clarke County, Georgia","B01001_004",73,61,"American Community Survey, 5 year sample, 2016-2020"
"1053","13059001900","Census Tract 19, Clarke County, Georgia","B01001_005",89,62,"American Community Survey, 5 year sample, 2016-2020"
"1054","13059001900","Census Tract 19, Clarke County, Georgia","B01001_006",18,22,"American Community Survey, 5 year sample, 2016-2020"
"1055","13059001900","Census Tract 19, Clarke County, Georgia","B01001_020",39,29,"American Community Survey, 5 year sample, 2016-2020"
"1056","13059001900","Census Tract 19, Clarke County, Georgia","B01001_021",17,19,"American Community Survey, 5 year sample, 2016-2020"
"1057","13059001900","Census Tract 19, Clarke County, Georgia","B01001_022",9,13,"American Community Survey, 5 year sample, 2016-2020"
"1058","13059001900","Census Tract 19, Clarke County, Georgia","B01001_023",9,15,"American Community Survey, 5 year sample, 2016-2020"
"1059","13059001900","Census Tract 19, Clarke County, Georgia","B01001_024",0,14,"American Community Survey, 5 year sample, 2016-2020"
"1060","13059001900","Census Tract 19, Clarke County, Georgia","B01001_025",0,14,"American Community Survey, 5 year sample, 2016-2020"
"1061","13059001900","Census Tract 19, Clarke County, Georgia","B01001_027",26,23,"American Community Survey, 5 year sample, 2016-2020"
"1062","13059001900","Census Tract 19, Clarke County, Georgia","B01001_028",73,42,"American Community Survey, 5 year sample, 2016-2020"
"1063","13059001900","Census Tract 19, Clarke County, Georgia","B01001_029",54,54,"American Community Survey, 5 year sample, 2016-2020"
"1064","13059001900","Census Tract 19, Clarke County, Georgia","B01001_030",0,14,"American Community Survey, 5 year sample, 2016-2020"
"1065","13059001900","Census Tract 19, Clarke County, Georgia","B01001_044",39,29,"American Community Survey, 5 year sample, 2016-2020"
"1066","13059001900","Census Tract 19, Clarke County, Georgia","B01001_045",40,65,"American Community Survey, 5 year sample, 2016-2020"
"1067","13059001900","Census Tract 19, Clarke County, Georgia","B01001_046",54,34,"American Community Survey, 5 year sample, 2016-2020"
"1068","13059001900","Census Tract 19, Clarke County, Georgia","B01001_047",0,14,"American Community Survey, 5 year sample, 2016-2020"
"1069","13059001900","Census Tract 19, Clarke County, Georgia","B01001_048",16,18,"American Community Survey, 5 year sample, 2016-2020"
"1070","13059001900","Census Tract 19, Clarke County, Georgia","B01001_049",0,14,"American Community Survey, 5 year sample, 2016-2020"
"1071","13059001900","Census Tract 19, Clarke County, Georgia","B01003_001",3239,438,"American Community Survey, 5 year sample, 2016-2020"
"1072","13059001900","Census Tract 19, Clarke County, Georgia","B03002_003",2197,268,"American Community Survey, 5 year sample, 2016-2020"
"1073","13059001900","Census Tract 19, Clarke County, Georgia","B03002_004",492,175,"American Community Survey, 5 year sample, 2016-2020"
"1074","13059001900","Census Tract 19, Clarke County, Georgia","B03002_005",0,14,"American Community Survey, 5 year sample, 2016-2020"
"1075","13059001900","Census Tract 19, Clarke County, Georgia","B03002_006",31,33,"American Community Survey, 5 year sample, 2016-2020"
"1076","13059001900","Census Tract 19, Clarke County, Georgia","B03002_007",0,14,"American Community Survey, 5 year sample, 2016-2020"
"1077","13059001900","Census Tract 19, Clarke County, Georgia","B03002_008",0,14,"American Community Survey, 5 year sample, 2016-2020"
"1078","13059001900","Census Tract 19, Clarke County, Georgia","B03002_012",317,272,"American Community Survey, 5 year sample, 2016-2020"
"1079","13059001900","Census Tract 19, Clarke County, Georgia","B08141_001",2141,364,"American Community Survey, 5 year sample, 2016-2020"
"1080","13059001900","Census Tract 19, Clarke County, Georgia","B08141_002",121,72,"American Community Survey, 5 year sample, 2016-2020"
"1081","13059001900","Census Tract 19, Clarke County, Georgia","B08141_006",1190,206,"American Community Survey, 5 year sample, 2016-2020"
"1082","13059001900","Census Tract 19, Clarke County, Georgia","B08141_011",181,96,"American Community Survey, 5 year sample, 2016-2020"
"1083","13059001900","Census Tract 19, Clarke County, Georgia","B08141_016",80,67,"American Community Survey, 5 year sample, 2016-2020"
"1084","13059001900","Census Tract 19, Clarke County, Georgia","B08141_021",178,78,"American Community Survey, 5 year sample, 2016-2020"
"1085","13059001900","Census Tract 19, Clarke County, Georgia","B08141_026",250,117,"American Community Survey, 5 year sample, 2016-2020"
"1086","13059001900","Census Tract 19, Clarke County, Georgia","B08141_031",262,293,"American Community Survey, 5 year sample, 2016-2020"
"1087","13059001900","Census Tract 19, Clarke County, Georgia","B14007_001",3187,435,"American Community Survey, 5 year sample, 2016-2020"
"1088","13059001900","Census Tract 19, Clarke County, Georgia","B14007_003",65,48,"American Community Survey, 5 year sample, 2016-2020"
